DateTime,OperationTime_sec,OS_User,predict,TypingNum,MouseMove
25/9/2020 10:32,5018,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b285,2790,31502
24/1/2021 16:51,4234,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b286,2508,10930
20/6/2020 13:39,5074,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b287,979,10126
15/11/2020 9:45,6121,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b288,2038,16112
24/7/2020 1:59,7560,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b289,1998,3784
5/8/2020 12:00,7881,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b290,2908,23358
19/4/2020 17:25,8327,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b291,3146,10505
28/9/2020 4:47,5205,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b292,2579,10789
16/2/2021 7:11,6519,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b293,2423,3739
7/6/2020 6:08,7286,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b294,70,12986
7/5/2020 19:33,2759,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b295,2597,31928
1/3/2021 16:28,8635,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b296,2983,17595
23/2/2021 22:28,4509,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b297,3173,11391
22/6/2020 10:47,8760,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b298,2568,26718
26/8/2020 2:05,2999,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b299,1165,15298
14/11/2020 3:42,4643,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b300,725,10959
14/9/2020 16:27,5627,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b301,2493,22006
18/5/2020 17:35,4154,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b302,927,18673
28/2/2021 16:08,1170,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b303,1462,590
9/10/2020 8:30,5171,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b304,522,18411
26/2/2021 5:25,8402,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b305,2306,23669
25/1/2021 18:03,3305,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b306,933,21593
26/4/2020 23:08,905,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b307,1787,18889
18/4/2020 10:14,8536,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b308,941,22762
1/4/2020 8:38,1710,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b309,505,28850
17/1/2021 13:29,8972,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b310,2327,28658
24/4/2020 3:21,3963,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b311,653,26860
13/1/2021 17:28,1820,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b312,2692,29684
21/12/2020 17:17,2581,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b313,3078,6713
25/10/2020 10:10,1997,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b314,415,27754
7/7/2020 23:09,7129,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b315,371,21595
17/11/2020 8:41,3116,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b316,527,6845
11/10/2020 20:28,5206,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b317,1707,25042
19/8/2020 8:35,928,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b318,2402,21624
15/12/2020 8:22,707,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b319,165,24043
1/1/2021 20:51,7270,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b320,3077,19925
27/6/2020 3:54,2104,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b321,2198,21190
28/7/2020 16:06,3371,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b322,325,20905
2/4/2020 14:38,4640,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b323,2141,28112
21/12/2020 19:55,1630,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b324,2642,13531
16/10/2020 20:44,2791,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b325,1922,9300
11/2/2021 22:19,4805,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b326,2539,12773
6/4/2020 4:22,4163,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b327,131,12586
4/1/2021 0:58,5878,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b328,2506,29301
12/5/2020 18:38,6192,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b329,2002,5192
24/6/2020 12:26,2587,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b330,63,22199
9/6/2020 0:00,7310,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b331,2802,16909
3/8/2020 3:14,6625,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b332,104,23593
13/3/2021 14:06,8563,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b333,308,30845
21/5/2020 9:42,5742,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b334,3123,28799
1/6/2020 16:38,3114,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b335,2740,7108
22/6/2020 11:26,5970,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b336,615,27870
24/4/2020 1:00,2203,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b337,3196,31427
17/8/2020 9:23,2385,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b338,338,6115
1/10/2020 16:29,7286,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b339,1029,20169
18/8/2020 14:47,8484,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b340,43,11084
28/3/2020 7:07,6683,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b341,1867,13390
17/12/2020 12:26,7586,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b342,1656,27767
15/2/2021 3:01,4469,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b343,2815,24149
7/12/2020 7:23,5400,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b344,129,6233
16/9/2020 1:03,2242,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b345,851,4337
5/11/2020 14:13,5129,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b346,2056,29735
9/10/2020 20:23,6435,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b347,217,25325
24/7/2020 7:59,7520,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b348,1396,9437
1/9/2020 22:17,2828,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b349,1518,12344
23/7/2020 8:46,1635,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b350,1880,20799
5/4/2020 20:23,7721,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b351,147,1744
8/2/2021 5:49,1360,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b352,2940,21212
29/1/2021 14:53,2208,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b353,1926,26143
23/11/2020 11:38,7523,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b354,321,12881
26/1/2021 9:28,4197,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b355,2467,18109
23/7/2020 4:40,2121,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b356,433,18585
5/10/2020 20:30,2412,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b357,607,226
5/2/2021 8:03,3608,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b358,445,4647
28/11/2020 4:03,6450,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b359,1373,5775
26/5/2020 18:25,6735,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b360,487,17665
23/1/2021 6:54,7464,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b361,1943,16679
18/11/2020 10:42,3570,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b362,969,27985
16/3/2021 11:48,3262,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b363,2706,13784
15/1/2021 19:40,2107,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b364,3060,25955
17/5/2020 13:44,2740,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b365,1031,23520
22/2/2021 15:58,3897,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b366,2827,28257
18/7/2020 7:50,709,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b367,1629,24465
21/7/2020 3:40,4811,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b368,165,31204
16/5/2020 23:13,5450,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b369,1869,15658
5/1/2021 9:25,5604,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b370,2693,18765
14/7/2020 1:05,8601,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b371,1473,13900
24/12/2020 16:06,4884,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b372,698,17295
20/5/2020 22:09,7255,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b373,2111,3426
22/12/2020 16:29,8047,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b374,107,22027
3/7/2020 7:41,1456,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b375,1576,1019
18/7/2020 7:17,6123,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b376,963,31408
11/12/2020 3:30,3429,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b377,1434,3096
22/2/2021 0:53,789,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b378,2783,3022
15/3/2021 9:59,2841,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b379,593,2962
26/2/2021 12:47,4394,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b380,2520,8275
5/7/2020 18:42,616,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b381,2086,24003
9/6/2020 12:43,7713,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b382,2917,26723
24/12/2020 22:07,4218,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b383,1826,6266
12/11/2020 7:55,3626,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b384,1218,31596
12/2/2021 14:46,5654,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b385,805,16331
14/10/2020 16:51,4485,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b386,765,28756
20/9/2020 21:15,7173,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b387,3009,10052
2/4/2020 14:52,7075,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b388,2304,12142
23/4/2020 15:39,2932,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b389,2242,26847
10/7/2020 13:46,3328,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b390,432,5960
15/2/2021 21:58,1418,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b391,1003,19130
3/3/2021 18:58,7064,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b392,1326,25299
5/2/2021 5:09,4428,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b393,800,2551
27/12/2020 8:47,8742,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b394,879,11250
11/3/2021 22:20,6081,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b395,640,13034
22/8/2020 18:11,5483,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b396,1173,8138
14/6/2020 23:48,3655,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b397,824,18647
21/11/2020 13:10,3434,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b398,2332,8563
4/11/2020 18:25,5637,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b399,2360,22616
31/7/2020 6:43,1769,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b400,921,25544
22/4/2020 14:41,3895,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b401,2413,15838
21/4/2020 5:26,2725,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b402,2170,28144
9/1/2021 21:06,1558,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b403,2103,23613
23/3/2020 9:17,7709,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b404,1916,27812
26/10/2020 19:12,7878,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b405,2601,30044
14/11/2020 1:29,8805,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b406,420,9911
10/1/2021 13:35,5344,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b407,866,30737
9/5/2020 22:22,4900,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b408,3170,25287
14/4/2020 20:25,8216,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b409,314,22553
18/1/2021 11:00,8519,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b410,238,27235
25/5/2020 12:59,1092,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b411,368,16721
21/3/2020 19:03,8579,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b412,1726,20077
4/5/2020 13:41,2719,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b413,360,4983
6/1/2021 0:46,5654,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b414,2106,20945
14/3/2021 22:02,3372,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b415,2307,31022
9/11/2020 1:59,8291,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b416,1145,3480
26/12/2020 2:28,5977,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b417,3160,19952
22/5/2020 22:43,7784,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b418,2343,17427
23/5/2020 0:23,3201,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b419,1818,23530
1/10/2020 16:40,2739,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b420,1446,3898
26/7/2020 13:38,5404,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b421,135,14031
13/12/2020 1:14,3901,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b422,2808,27220
4/10/2020 6:02,7811,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b423,1810,18358
25/4/2020 19:24,1004,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b424,3072,1918
10/9/2020 23:31,4875,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b425,432,23672
26/5/2020 17:02,3702,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b426,1337,31433
24/8/2020 14:31,3639,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b427,761,16579
9/6/2020 0:47,986,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b428,2570,25403
20/2/2021 23:46,4045,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b429,2466,22259
21/7/2020 1:18,4938,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b430,2328,19965
21/3/2020 22:46,2830,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b431,1716,16176
18/2/2021 1:48,7310,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b432,1993,29365
5/7/2020 20:43,8490,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b433,2949,8546
14/7/2020 5:29,1670,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b434,1157,21024
15/5/2020 12:59,3449,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b435,2225,24025
17/9/2020 9:17,6326,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b436,940,7700
23/10/2020 18:49,8919,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b437,2485,19323
23/4/2020 11:09,8062,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b438,276,5471
23/12/2020 10:18,8699,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b439,2082,10618
17/2/2021 18:08,4744,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b440,277,4689
3/2/2021 0:26,4521,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b441,3124,31632
23/8/2020 9:15,6514,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b442,2601,27476
21/12/2020 15:42,5846,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b443,1607,7575
11/10/2020 9:37,4357,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b444,1580,10753
15/3/2021 17:13,8063,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b445,1700,19987
18/6/2020 13:13,4582,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b446,2864,26221
21/8/2020 8:51,2412,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b447,2594,24702
6/2/2021 17:29,3092,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b448,866,13827
9/10/2020 9:36,7246,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b449,3188,3596
13/9/2020 11:57,5246,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b450,1634,31084
31/5/2020 12:12,8574,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b451,1322,27915
9/5/2020 7:33,4447,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b452,2049,20173
1/4/2020 10:59,8641,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b453,2392,19721
8/3/2021 15:36,3751,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b454,2354,25495
11/11/2020 17:14,3711,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b455,397,12442
28/12/2020 17:14,6237,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b456,2211,8421
24/4/2020 7:16,4391,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b457,2594,16737
11/11/2020 14:31,5572,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b458,2461,5947
5/11/2020 3:38,8668,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b459,3132,31744
7/6/2020 2:15,8602,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b460,1094,28099
28/3/2020 17:36,7892,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b461,3180,25040
16/2/2021 11:34,1598,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b462,3196,29337
28/7/2020 11:26,5669,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b463,978,379
9/8/2020 20:37,4914,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b464,2782,11911
2/9/2020 14:46,5048,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b465,273,16485
9/11/2020 6:01,2705,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b466,3006,31038
11/2/2021 19:54,7718,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b467,294,15493
5/6/2020 19:31,5171,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b468,2360,1954
31/12/2020 20:00,3299,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b469,1985,3614
10/6/2020 14:04,8010,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b470,2209,22956
11/10/2020 6:47,8343,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b471,2683,11099
5/8/2020 23:01,1385,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b472,2982,8209
27/6/2020 15:33,6608,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b473,3140,909
24/8/2020 14:23,695,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b474,1185,24742
11/8/2020 3:52,2820,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b475,2440,14782
22/12/2020 14:04,4760,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b476,1932,29503
13/9/2020 18:07,8986,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b477,3003,29117
27/9/2020 3:48,4147,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b478,2108,10191
13/12/2020 17:46,1826,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b479,2481,23622
16/5/2020 17:45,4391,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b480,636,2636
25/5/2020 2:35,7293,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b481,352,6471
2/1/2021 5:39,1409,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b482,2604,2395
1/10/2020 17:45,6590,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b483,657,25787
19/10/2020 18:28,7413,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b484,2082,30342
2/1/2021 21:17,2599,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b485,2060,21697
4/4/2020 2:17,1426,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b486,1106,24098
13/5/2020 5:23,1892,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b487,397,28927
3/8/2020 13:53,6459,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b488,1393,14644
14/4/2020 12:34,6956,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b489,1363,2834
24/8/2020 19:17,3145,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b490,754,7244
11/7/2020 11:01,7910,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b491,844,17487
8/4/2020 4:46,3909,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b492,1302,13885
13/11/2020 16:38,1357,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b493,750,11605
28/7/2020 7:41,6679,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b494,903,23293
25/6/2020 19:29,7275,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b495,1308,21516
11/2/2021 15:11,7768,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b496,1921,12932
6/7/2020 2:44,4014,Crimson,57c48daa-eb3f-4c0d-8d4f-bc0c83d9b497,2770,15945
13/7/2020 11:49,7403,Crimson,d18c904f-d293-42d2-856a-8383b59d1a4d,2790,29510
6/11/2020 11:11,5333,Crimson,d18c904f-d293-42d2-856a-8383b59d1a4d,1676,16877
26/2/2021 17:56,5641,Crimson,d18c904f-d293-42d2-856a-8383b59d1a4d,2178,18577
29/3/2020 5:42,5180,Crimson,d18c904f-d293-42d2-856a-8383b59d1a4d,1022,9785
1/12/2020 14:08,8584,Crimson,d18c904f-d293-42d2-856a-8383b59d1a4d,477,10889
9/6/2020 6:58,7118,Crimson,d18c904f-d293-42d2-856a-8383b59d1a4d,257,8197
7/8/2020 22:23,3524,Crimson,d18c904f-d293-42d2-856a-8383b59d1a4d,899,3018
25/3/2020 7:40,3311,Crimson,d18c904f-d293-42d2-856a-8383b59d1a4d,2802,3723
6/11/2020 6:10,3398,Crimson,d18c904f-d293-42d2-856a-8383b59d1a4d,2455,27061
6/11/2020 18:01,7034,Crimson,d18c904f-d293-42d2-856a-8383b59d1a4d,29,23432
14/1/2021 15:01,3738,Crimson,d18c904f-d293-42d2-856a-8383b59d1a4d,2823,7004
29/12/2020 17:48,5816,Crimson,d18c904f-d293-42d2-856a-8383b59d1a4d,2134,30404
19/9/2020 7:00,4378,Crimson,d18c904f-d293-42d2-856a-8383b59d1a4d,1071,15018
17/6/2020 6:52,3149,Crimson,d18c904f-d293-42d2-856a-8383b59d1a4d,597,15707
10/7/2020 1:19,2347,Crimson,d18c904f-d293-42d2-856a-8383b59d1a4d,2312,28210
7/7/2020 8:31,8419,Crimson,d18c904f-d293-42d2-856a-8383b59d1a4d,2513,21121
1/2/2021 18:14,2322,Crimson,d18c904f-d293-42d2-856a-8383b59d1a4d,996,31733
30/8/2020 8:12,2567,Crimson,d18c904f-d293-42d2-856a-8383b59d1a4d,227,17256
28/7/2020 8:13,6789,Crimson,d18c904f-d293-42d2-856a-8383b59d1a4d,1855,5089
15/5/2020 20:03,7029,Crimson,d18c904f-d293-42d2-856a-8383b59d1a4d,2855,3380
16/4/2020 0:19,3531,Crimson,d18c904f-d293-42d2-856a-8383b59d1a4d,2255,26747
21/2/2021 17:54,3764,Crimson,d18c904f-d293-42d2-856a-8383b59d1a4d,408,11413
15/1/2021 18:42,1338,Crimson,d18c904f-d293-42d2-856a-8383b59d1a4d,321,18398
2/1/2021 14:20,4604,Crimson,d18c904f-d293-42d2-856a-8383b59d1a4d,1197,24084
26/12/2020 3:39,5270,Crimson,d18c904f-d293-42d2-856a-8383b59d1a4d,2356,28807
9/6/2020 7:28,2468,Crimson,d18c904f-d293-42d2-856a-8383b59d1a4d,240,16227
9/6/2020 17:08,3469,Crimson,d18c904f-d293-42d2-856a-8383b59d1a4d,1083,16560
14/5/2020 12:10,8337,Crimson,d18c904f-d293-42d2-856a-8383b59d1a4d,2228,30589
28/8/2020 9:48,3121,Crimson,d18c904f-d293-42d2-856a-8383b59d1a4d,2699,18847
30/12/2020 6:56,5310,Crimson,d18c904f-d293-42d2-856a-8383b59d1a4d,542,756
25/4/2020 14:03,8943,Crimson,d18c904f-d293-42d2-856a-8383b59d1a4d,704,24128
18/8/2020 19:26,3935,Crimson,d18c904f-d293-42d2-856a-8383b59d1a4d,2835,7959
14/7/2020 0:16,2406,Crimson,d18c904f-d293-42d2-856a-8383b59d1a4d,2501,25342
25/6/2020 11:12,5093,Crimson,d18c904f-d293-42d2-856a-8383b59d1a4d,2134,4294
11/1/2021 22:38,1899,Crimson,d18c904f-d293-42d2-856a-8383b59d1a4d,3168,23261
12/8/2020 5:41,5679,Crimson,d18c904f-d293-42d2-856a-8383b59d1a4d,3077,14499
6/5/2020 14:20,2679,Crimson,d18c904f-d293-42d2-856a-8383b59d1a4d,404,4124
16/8/2020 11:55,6103,Crimson,d18c904f-d293-42d2-856a-8383b59d1a4d,2113,8594
29/7/2020 2:36,5031,Crimson,d18c904f-d293-42d2-856a-8383b59d1a4d,1869,24496
1/10/2020 14:17,1966,Crimson,d18c904f-d293-42d2-856a-8383b59d1a4d,1209,22907
7/8/2020 18:56,5851,Crimson,d18c904f-d293-42d2-856a-8383b59d1a4d,117,30681
